,OBJECT_NAME,SEMIAXIS,ECCENTRICITY,INCLINATION
26649,CZ-4B DEB,6936.5,0.0006487421610322209,98.55
26653,CZ-4B DEB,7092.5,0.010786041593232288,98.67
26657,CZ-4B DEB,7096.5,0.006975269499048827,98.58
26660,CZ-4B DEB,6995.5,0.004788792795368451,98.22
26668,NIMBUS 2 DEB,7344.0,0.004221132897603486,100.13
26669,NIMBUS 2 DEB,7319.5,0.0037570872327344763,100.34
26670,OPS 0856 DEB,9831.0,0.23303834808259588,88.21
26671,DELTA 1 DEB,8387.0,0.1663288422558722,120.52
26674,COSMOS 1188 DEB,27117.5,0.554678713008205,72.08
26675,COSMOS 1188 DEB,27190.5,0.574446957577095,69.08
26676,COSMOS 1188 DEB,27234.5,0.5981934678440948,72.44
26678,COSMOS 1217 DEB,25910.0,0.5964106522578155,68.38
26679,COSMOS 1285 DEB,26768.0,0.727062163777645,63.69
26680,ARIANE 1 DEB,22351.0,0.6875754999776297,9.15
26682,ARIANE 1 DEB,24765.5,0.7081019967293211,5.46
26683,ARIANE 1 DEB,23785.5,0.7077631330011982,6.36
26684,ARIANE 1 DEB,25256.5,0.7054619602874508,7.8
26700,DELTA 1 DEB,7434.0,0.026096314231907454,99.82
26716,ARIANE 2 DEB,24506.5,0.7164833819598881,8.5
26721,ARIANE 5 DEB [SYLDA],24751.5,0.7077348847544593,1.29
26725,ARIANE 2 DEB,24426.0,0.7169409645459756,8.64
26726,ARIANE 2 DEB,24352.0,0.7156701708278581,8.81
26727,ARIANE 2 DEB,23136.0,0.7043136237897649,8.03
26728,ARIANE 2 DEB,24193.0,0.7173149258049849,7.97
26730,OPS 4682 DEB,7659.5,0.0020236307852993015,90.26
26731,OPS 4682 DEB,7658.0,0.005876207887176808,90.26
26732,OPS 4682 DEB,7663.0,0.003523424246378703,90.24
26739,PEGASUS DEB,6855.5,0.005032455692509664,81.86
26740,ARIANE 42P+ DEB,20623.5,0.6559264916236333,7.45
26742,SL-8 DEB,7357.0,0.003126274296588283,82.92
26753,CZ-4B DEB,6879.0,0.0029073993312981536,98.48
26754,CZ-4B DEB,6919.0,0.003468709351062292,98.33
26755,CZ-4B DEB,7136.5,0.008337420304070623,98.77
26759,COSMOS 931 DEB,26527.0,0.6767821464922532,64.85
26762,TITAN 3C TRANSTAGE DEB,21568.0,0.6753987388724035,25.97
26763,TITAN 3C TRANSTAGE DEB,21976.0,0.6791954859847106,26.21
26764,TITAN 3C TRANSTAGE DEB,21847.0,0.6699775712912528,26.61
26776,TITAN 3C TRANSTAGE DEB,22534.0,0.6681459128428153,27.31
26777,TITAN 3C TRANSTAGE DEB,22044.0,0.6795953547450554,27.91
26778,TITAN 3C TRANSTAGE DEB,22331.0,0.6738614482110071,26.5
26779,TITAN 3C TRANSTAGE DEB,22406.5,0.6320710508111486,26.87
26780,TITAN 3C TRANSTAGE DEB,18767.0,0.6325997762029094,27.51
26781,TITAN 3C TRANSTAGE DEB,9742.0,0.31677273660439337,26.45
26782,TITAN 3C TRANSTAGE DEB,21884.5,0.6586625237039914,27.36
26784,CZ-3 DEB,20776.5,0.6742473467619666,30.5
26785,COSMOS 1247 DEB,26163.5,0.5831979666329046,69.46
26786,ARIANE 1 DEB,24506.5,0.7000387652255524,7.47
26787,CZ-3 DEB,22191.5,0.6838429128269833,30.59
26789,ARIANE 44L+ DEB,24741.5,0.6983610532910293,3.83
26790,DELTA 2 DEB,8505.0,0.2289241622574956,34.63
26791,DELTA 2 DEB,11958.5,0.4464188652422963,34.48
26793,ARIANE 44LP DEB,20833.5,0.6614107087143303,7.89
26794,SL-12 DEB,9082.0,0.21415987667914557,46.19
26801,SL-12 DEB,13083.5,0.4337906523483777,64.81
26802,SL-12 DEB,9337.5,0.27635876840696116,64.1
26803,SL-12 DEB,13300.5,0.4488928987632044,64.61
26805,ARIANE 3 DEB,25165.0,0.7041525928869462,5.57
26806,ARIANE 3 DEB,25172.5,0.7039229317707816,5.66
26807,ARIANE 44LP DEB,25406.0,0.7214831142249862,6.23
26808,ARIANE 3 DEB,21575.0,0.6868597914252608,6.53
26809,ARIANE 44LP DEB,25250.5,0.7160848300033663,7.16
26811,ARIANE 44LP DEB,24840.0,0.7023349436392915,6.89
26812,SL-12 DEB,8487.0,0.17120301637798988,66.49
26815,NIMBUS 2 DEB,7434.0,0.005246166263115416,100.35
26816,TRANSIT 14 DEB,7389.0,0.0037894167005007445,88.84
26820,THORAD AGENA D DEB,7109.0,0.0060486706991138,99.99
26821,DELTA 1 DEB,7704.0,0.03128245067497404,99.65
26822,DELTA 1 DEB,7437.5,0.004369747899159664,100.02
26825,DELTA 1 DEB,7646.5,0.030013731772706467,99.58
26826,DELTA 1 DEB,7524.5,0.010831284470728952,99.74
26827,DELTA 1 DEB,7212.5,0.004783362218370884,99.61
26828,DELTA 1 DEB,7601.0,0.02552295750559137,99.64
26829,DELTA 1 DEB,7548.0,0.01377848436671966,99.66
26830,DELTA 1 DEB,7375.0,0.006915254237288135,99.84
26831,DELTA 1 DEB,7964.5,0.06208801556908783,99.65
26832,DELTA 1 DEB,7746.0,0.036664084688871675,99.67
26833,DELTA 1 DEB,7514.0,0.005722651051370774,99.8
26834,DELTA 1 DEB,7351.0,0.0042171133179159295,99.73
26835,DELTA 1 DEB,7536.5,0.010415975585483978,99.89
26836,DELTA 1 DEB,7620.0,0.028083989501312336,99.72
26837,DELTA 1 DEB,7663.5,0.03125203888562667,99.23
26838,DELTA 1 DEB,7522.0,0.00824248869981388,100.09
26839,DELTA 1 DEB,7747.5,0.036979670861568247,99.68
26840,DELTA 1 DEB,7689.5,0.05130372585993888,99.9
26841,DELTA 1 DEB,7357.0,0.004213674051923339,99.77
26842,DELTA 1 DEB,7554.5,0.01171487193063737,99.79
26843,DELTA 1 DEB,7410.5,0.004520612644221038,99.74
26844,DELTA 1 DEB,7779.0,0.043964519861164675,99.17
26845,DELTA 1 DEB,7591.0,0.016862073508101698,99.81
26846,DELTA 1 DEB,7536.0,0.009023354564755838,99.72
26847,SL-3 DEB,7238.0,0.0012434374136501797,81.27
26848,SL-12 DEB,13771.0,0.4104277104059255,62.72
26849,ARIANE 42P+ DEB,20775.5,0.6447257587061683,7.46
26850,DELTA 2 DEB,10589.5,0.3772132773029888,34.87
26860,DELTA 1 DEB,7172.5,0.010108051585918439,98.75
26906,USA 160 DEB,7480.5,0.060356928012833364,63.38
26910,COSMOS 1249 COOLANT,7301.5,0.0032185167431349722,64.96
26916,COSMOS 1188 DEB,27606.5,0.5555756796406643,70.22
26917,COSMOS 1217 DEB,26132.0,0.5941757232511863,70.9
26918,COSMOS 1217 DEB,26181.5,0.5239004640681397,72.62
26920,ATLAS 55E DEB,17047.5,0.588913330400352,62.97
26921,ARIANE 1 DEB,21411.0,0.6454159077109897,8.92
26923,ARIANE 1 DEB,22816.5,0.6712466855126772,7.95
26961,NIMBUS 2 DEB,7442.5,0.004366812227074236,100.31
26963,COSMOS 917 DEB,26379.0,0.7079874142310171,63.97
26966,DELTA 2 DEB,10770.5,0.3862866162202312,34.94
26967,SL-16 DEB,7141.5,0.000630119722747322,71.0
26973,COSMOS 1024 DEB,26224.5,0.5640336326717382,66.78
26974,COSMOS 1024 DEB,26115.0,0.6509285851043461,65.13
26976,COSMOS 1191 DEB,26637.0,0.6486841611292563,64.56
26977,COSMOS 1191 DEB,26638.0,0.5850664464299121,67.52
26980,ARIANE 42P+ DEB,20822.0,0.6460474498126981,9.58
26981,COSMOS 1823 DEB,7874.0,0.002921005842011684,73.6
26999,DELTA 2 DEB [DPAF],7700.0,0.0012987012987012987,66.04
27006,SL-16 DEB,7350.0,0.0010884353741496598,99.44
27024,ARIANE 3 DEB,23090.5,0.7053766700591152,6.66
27025,ARIANE 3 DEB,23968.5,0.7138744602290507,7.55
27026,ARIANE 3 DEB,24868.5,0.7142569917767457,7.99
27027,ARIANE 2 DEB,24434.0,0.7172792011132029,7.97
27028,ARIANE 2 DEB,24360.5,0.7140452782167853,8.71
27029,ARIANE 2 DEB,23826.5,0.7105743604809771,7.93
27030,ARIANE 2 DEB,19132.0,0.6446268032615513,7.77
27031,ARIANE 2 DEB,24291.5,0.7154971903752342,8.82
27032,ARIANE 2 DEB,23990.5,0.7114691231945979,8.1
27033,ARIANE 2 DEB,24611.5,0.711882656481726,7.38
27034,ARIANE 2 DEB,23967.0,0.7107689740059248,8.24
27035,ARIANE 2 DEB,24551.0,0.714594110219543,9.13
27036,ARIANE 2 DEB,24425.0,0.7180348004094166,8.53
27037,ARIANE 2 DEB,24198.5,0.7192801206686364,8.06
27038,ARIANE 2 DEB,24514.0,0.7162845720812597,8.44
27039,ARIANE 2 DEB,24690.5,0.7049877483242543,7.98
27040,ARIANE 2 DEB,24392.0,0.718596261069203,8.56
27041,ARIANE 2 DEB,24581.5,0.7121819254317271,7.85
27042,ARIANE 2 DEB,24596.5,0.7121948244668957,7.63
27043,ARIANE 2 DEB,23925.5,0.710852437775595,7.79
27044,ARIANE 2 DEB,24576.0,0.7119547526041666,8.75
27045,ARIANE 2 DEB,24655.5,0.7079759080124111,7.52
27046,ARIANE 44LP DEB,21526.5,0.6819733816458783,8.84
27047,ARIANE 44LP DEB,16973.5,0.5943676908121484,8.2
27048,ARIANE 44LP DEB,20914.5,0.6785483755289392,8.15
27050,CRRES DEB [CANISTER],21238.0,0.6845277333082211,18.34
27051,CRRES DEB [CANISTER],21954.5,0.6935024710196087,17.71
27088,PSLV DEB,6959.0,0.005460554677396178,98.11
27122,PSLV DEB,7043.5,0.0039043089373180947,97.32
27123,PSLV DEB,6984.5,0.0030782446846588877,98.14
27125,PSLV DEB,6914.0,0.003181949667341626,98.23
27126,PSLV DEB,6706.5,0.0003727726832177738,97.67
27129,PSLV DEB,7000.5,0.0013570459252910507,98.22
27131,PSLV DEB,6839.0,0.002778183945021202,97.71
27132,PSLV DEB,7048.5,0.004469035965098957,97.68
27135,PSLV DEB,6944.5,0.003239974080207358,97.98
27140,PSLV DEB,6984.5,0.005082683083971652,98.16
27141,PSLV DEB,7229.5,0.02801023583926966,97.38
27145,PSLV DEB,6983.0,0.004296147787483889,98.12
27150,PSLV DEB,6783.0,0.0014742739200943535,97.66
27151,PSLV DEB,6958.0,0.0027306697326818052,98.03
27152,PSLV DEB,6907.0,0.0024612711741711308,97.88
27159,PSLV DEB,7040.5,0.004758184788012215,98.41
27217,PSLV DEB,6777.0,0.005607200826324332,98.92
27225,PSLV DEB,6870.0,0.0017467248908296944,97.87
27254,PSLV DEB,6888.0,0.0021777003484320556,97.93
27266,PSLV DEB,6900.0,0.003043478260869565,97.91
27304,PSLV DEB,7018.0,0.003989740666856654,98.3
27404,CRRES DEB [CANISTER],17938.0,0.6288326457799086,17.81
27405,NIMBUS 2 DEB,7398.0,0.004460665044606651,100.3
27432,CZ-4B DEB,7224.5,0.0015918056612914389,99.0
27462,ARIANE 5 DEB [SYLDA],24473.5,0.7135677365313502,5.37
27468,TITAN 4B DEB,6974.0,0.00659592773157442,68.0
27475,SL-12 DEB,8049.0,0.06000745434215431,63.42
27477,MIDAS 4 DEB,10011.0,0.029467585655778644,95.86
27479,DELTA 1 DEB,9470.0,0.1850052798310454,121.27
27480,DELTA 1 DEB,8578.0,0.17778036838423875,120.67
27481,CZ-4 DEB,7233.0,0.0008295313148071339,98.81
27488,M-V-1 DEB,12386.0,0.4639108671080252,31.48
27490,SL-16 DEB,7342.0,0.02070280577499319,99.14
27491,CZ-4B DEB,7086.5,0.00853735976857405,98.46
27492,CZ-4B DEB,7110.5,0.007524084100977428,98.63
27493,COSMOS 2392 DEB,8011.0,0.05405068031456747,63.44
27510,ARIANE 5 DEB [SYLDA],24553.0,0.7158799332057182,6.03
27532,COSMOS 2390 DEB,7864.0,0.0021617497456765007,82.49
27535,CZ-4B DEB,7069.0,0.0028292544914415053,98.51
27537,PSLV DEB,6826.5,0.002124075294807002,97.68
27544,OPS 4682 DEB,7662.0,0.0023492560689115116,90.25
27545,COSMOS 2391 DEB,7863.0,0.002162024672516851,82.48
27567,COSMOS 1176 COOLANT,7233.0,0.002073828287017835,64.82
27568,COSMOS 1249 COOLANT,7299.5,0.0032193985889444484,64.96
27569,COSMOS 1249 COOLANT,7300.0,0.0042465753424657535,64.96
27570,COSMOS 1249 COOLANT,7300.5,0.003903842202588864,64.96
27571,COSMOS 1579 COOLANT,7306.0,0.005885573501231864,65.05
27572,COSMOS 1579 COOLANT,7298.5,0.0056860998835377135,65.05
27574,DELTA 1 DEB,7332.0,0.04541734860883797,29.12
27575,DELTA 1 DEB,7384.5,0.011713724693615004,99.36
27576,DELTA 1 DEB,7463.0,0.0075036848452365,99.12
27577,DELTA 1 DEB,7360.5,0.004415460906188438,99.62
27579,PSLV DEB,7019.5,0.004487499109623192,98.31
27581,PSLV DEB,6960.5,0.0036635299188276706,98.39
27584,PSLV DEB,7001.5,0.005641648218238949,98.31
27592,ARIANE 2 DEB,24288.0,0.716897233201581,7.35
27593,ARIANE 2 DEB,23923.0,0.7148768967102788,7.12
27594,ARIANE 2 DEB,24304.0,0.7170836076366031,7.35
27595,ARIANE 1 DEB,7104.5,0.004293053698360194,98.19
27601,ARIANE 2 DEB,24580.5,0.7063932792254023,6.89
27623,DELTA 1 DEB,8859.0,0.19708770741618692,120.62
27624,ARIANE 2 DEB,26529.5,0.724043046420023,3.28
27625,ARIANE 2 DEB,21463.0,0.6409169268042678,3.99
27627,SL-14 DEB,7294.0,0.0026048807238826435,82.51
27634,OPS 0856 DEB,9995.5,0.13150917913060878,89.26
27635,OPS 0856 DEB,10022.5,0.10541282115240709,89.74
27637,COSMOS 1579 COOLANT,7302.5,0.0030811365970558027,65.05
27638,SL-14 DEB,7370.5,0.006851638287768808,82.51
27645,BREEZE-M DEB [TANK],15235.5,0.541728200584162,49.44
27647,ARIANE 3 DEB,25739.5,0.7159229977272286,5.03
27648,ARIANE 2 DEB,24750.5,0.7002888830528676,8.17
27649,ARIANE 2 DEB,24068.5,0.7200905748177078,7.85
27652,PSLV DEB,6991.5,0.005649717514124294,98.17
27654,PSLV DEB,7085.5,0.014466163291228566,97.26
27657,ISIS 2 DEB,7734.0,0.00491336953710887,88.16
27658,ARIANE 44LP DEB,24056.5,0.7049030407582151,6.24
27659,ARIANE 44LP DEB,23520.5,0.7054484385961183,7.2
27660,ARIANE 44LP DEB,20542.0,0.6701879077012949,5.41
27661,ARIANE 44LP DEB,17401.5,0.6149757204838663,5.19
27668,ARIANE 44L DEB,15938.5,0.5729836559274712,7.93
27670,ARIANE 44L DEB,9405.0,0.29558745348219034,7.04
27672,ARIANE 44L DEB,20846.5,0.6656033386899479,6.85
27675,CZ-4B DEB,7138.5,0.010156195279120263,98.74
27676,CZ-4B DEB,7114.5,0.007519853819664067,98.67
27677,CZ-4B DEB,7158.5,0.010826290423971503,98.9
27678,PEGASUS DEB,7172.5,0.03074241896131056,81.98
27684,ARIANE 42P+ DEB,18611.0,0.6333351243888024,6.65
27686,CZ-4B DEB,7144.5,0.00888795577017286,98.82
27687,CZ-4B DEB,7106.0,0.008443568815085843,98.58
27688,SL-16 DEB,7540.5,0.020754591870565612,99.86
27689,SL-16 DEB,7521.0,0.018215662810796437,100.46
27716,ARIANE 5 DEB [SYLDA],24787.0,0.7079920926292008,1.6
27719,DELTA 1 DEB,8018.5,0.11679241753445158,96.48
27720,TITAN 3C TRANSTAGE DEB,7123.5,0.0118621464167895,31.64
27721,TITAN 3C TRANSTAGE DEB,22679.0,0.6645354733453857,27.25
27722,TITAN 3C TRANSTAGE DEB,21493.5,0.674552771768209,27.21
27723,OPS 0856 DEB,9914.0,0.13032075852330038,89.5
27725,DELTA 1 DEB,7188.0,0.010712298274902615,97.8
27726,DELTA 1 DEB,8203.5,0.04126287560187725,102.67
27727,DELTA 1 DEB,8128.0,0.0375246062992126,102.51
27728,DELTA 1 DEB,7213.0,0.04228476362123943,28.65
27730,M-3H DEB,11539.0,0.4225669468758125,31.31
27731,ARIANE 1 DEB,27237.5,0.7306654428636989,15.46
27732,COSMOS 1275 DEB,7217.5,0.003255975060616557,83.11
27733,COSMOS 1275 DEB,7272.0,0.010863586358635864,83.12
27734,COSMOS 1275 DEB,7334.0,0.00981728933733297,83.05
27735,SL-8 DEB,7992.0,0.0053803803803803806,82.96
27736,SL-8 DEB,8022.5,0.002555313181676535,82.96
27737,SL-8 DEB,7989.5,0.005694974654233681,82.95
27738,COSMOS 1579 COOLANT,7302.5,0.005409106470386854,65.05
27739,ARIANE 3 DEB,7870.5,0.15608919382504288,6.74
27742,SL-8 DEB,7969.5,0.01323796975970889,74.06
27743,SL-8 DEB,7976.5,0.01748887356610042,74.05
27744,SL-8 DEB,7924.0,0.014386673397274103,73.92
27745,SL-8 DEB,7994.5,0.017324410532240916,74.1
27746,SL-8 DEB,7971.5,0.009220347487925735,73.96
27747,SL-8 DEB,7972.5,0.01724678582627783,74.05
27748,SL-16 DEB,7190.0,0.010152990264255911,71.09
27749,SL-16 DEB,7165.0,0.00837404047452896,71.17
27751,START 1 DEB,7177.0,0.017974083879058102,75.76
27754,PEGASUS DEB,7643.0,0.08609184875049064,81.82
27759,SL-16 DEB,7070.0,0.0049504950495049506,71.0
27761,CZ-4B DEB,7210.5,0.01726648637403786,98.63
27762,FREGAT DEB,12553.0,0.46307655540508247,64.64
27767,SL-8 DEB,7036.0,0.0031267765776009098,98.34
27768,SL-8 DEB,7023.0,0.00299017513882956,98.3
27769,SL-12 DEB,13065.0,0.46261002678913127,52.94
27771,GLOBALSTAR DEB,7441.5,0.010145803937378217,52.03
27787,DELTA 1 DEB,7937.5,0.062173228346456694,59.38
27788,DELTA 1 DEB,8014.0,0.06563513850761168,59.39
27789,TITAN 3C TRANSTAGE DEB,21557.0,0.6703159066660481,26.57
27790,TITAN 3C TRANSTAGE DEB,22169.0,0.6746808606612837,26.5
27791,TITAN 3C TRANSTAGE DEB,21385.0,0.6800561140986673,26.43
27792,TITAN 3C TRANSTAGE DEB,19993.5,0.654837822292245,26.07
27793,TITAN 3C TRANSTAGE DEB,21418.0,0.6713045102250443,26.66
27794,ARIANE 1 DEB,26506.5,0.731311187821855,14.6
27795,COSMOS 1261 DEB,26454.0,0.6939215241551372,65.38
27796,COSMOS 1275 DEB,7442.5,0.018878065166274775,83.15
27797,COSMOS 1285 DEB,26773.5,0.5500775020075821,69.74
27798,COSMOS 1285 DEB,26808.0,0.6261190689346464,66.78
27799,COSMOS 1285 DEB,26822.5,0.6987976512256501,64.49
27800,COSMOS 1285 DEB,26792.5,0.712568815899972,64.16
27801,COSMOS 1285 DEB,26824.5,0.5557419523197077,68.69
27802,COSMOS 1375 DEB,7264.0,0.002340308370044053,65.82
27803,SL-14 DEB,7735.5,0.037941955917523106,82.63
27804,SL-12 DEB,11922.0,0.4302130515014259,65.19
27805,CZ-4B DEB,7164.0,0.011027359017308766,98.93
27820,BREEZE-M DEB [TANK],12712.0,0.4760069225928257,49.52
27832,ARIANE 5 DEB [SYLDA],24497.0,0.715638649630567,7.1
27863,TITAN 3C TRANSTAGE DEB,21981.0,0.6706246303625859,27.01
27864,TITAN 3C TRANSTAGE DEB,22328.5,0.6706003538079136,27.2
27865,TITAN 3C TRANSTAGE DEB,22310.5,0.6563501490329665,26.84
27866,TITAN 3C TRANSTAGE DEB,21953.5,0.6623772974696518,26.47
27877,TITAN 3C TRANSTAGE DEB,21061.5,0.6704413265911735,26.56
27878,TITAN 3C TRANSTAGE DEB,22305.5,0.6786442805586066,26.42
27879,OV1-5 DEB,7018.0,0.0004274722143060701,144.6
27880,COSMOS 887 DEB,7321.5,0.0043023970497848806,82.94
27882,COSMOS 917 DEB,26427.0,0.7275892080069626,62.38
27883,COSMOS 917 DEB,26468.0,0.7366631403959498,61.74
27884,COSMOS 917 DEB,26251.0,0.5994819244981143,66.91
27885,COSMOS 917 DEB,27139.5,0.5754896000294774,68.47
27886,COSMOS 917 DEB,26797.5,0.6318686444631029,64.66
27887,COSMOS 917 DEB,26438.5,0.727367286343779,62.5
27889,COSMOS 1024 DEB,26352.5,0.5485058343610663,66.99
27891,COSMOS 1030 DEB,26548.5,0.5854756389249863,69.8
27893,COSMOS 1109 DEB,26742.0,0.6863361005160422,66.98
27894,COSMOS 1188 DEB,27073.5,0.6168947494782722,70.95
27896,COSMOS 1191 DEB,26680.0,0.7223388305847076,63.68
27897,COSMOS 1191 DEB,26640.5,0.6912595484318989,64.68
27898,COSMOS 1217 DEB,26384.0,0.6320497271073378,67.24
27900,COSMOS 1261 DEB,26489.0,0.7446487221110649,62.38
27901,COSMOS 1261 DEB,26484.0,0.7459975834466093,62.3
27902,COSMOS 1382 DEB,26958.5,0.6432294081644009,67.07
27903,COSMOS 1382 DEB,26777.5,0.5373727943235925,69.03
27904,COSMOS 1382 DEB,26600.0,0.6793984962406016,62.61
27906,COSMOS 1481 DEB,26740.5,0.6399095005702959,69.51
27907,COSMOS 1579 COOLANT,7302.5,0.0033550154056829853,65.04
27908,COSMOS 1579 COOLANT,7300.5,0.004451749880145196,65.05
27909,COSMOS 1579 COOLANT,7303.0,0.004244830891414487,65.05
27910,COSMOS 1579 COOLANT,7303.0,0.005614131178967548,65.05
27911,COSMOS 1579 COOLANT,7307.5,0.005952788231269244,65.04
27912,COSMOS 1579 COOLANT,7304.5,0.006229036895064686,65.05
27917,SL-12 DEB,15546.5,0.5402823786704403,65.98
27918,SL-12 DEB,14179.0,0.5132237816489175,65.2
27930,SL-12 DEB,10505.5,0.17338536956832135,63.73
27949,ARIANE 5 DEB [SPELTRA],24605.0,0.7144482828693355,6.88
27951,ARIANE 5 DEB [SYLDA],24517.0,0.7147285556960477,6.75
27957,SL-12 DEB,13984.5,0.5088133290428689,65.09
27958,SL-12 DEB,16461.0,0.5206245064090882,65.6
27962,SL-12 DEB,15191.5,0.5425073231741434,65.54
27964,SL-12 DEB,14095.5,0.47827320776134225,64.78
27966,SL-12 DEB,13783.0,0.48777479503736487,65.13
27975,SL-12 DEB,12616.0,0.4650443880786303,59.55
27977,SL-12 DEB,16207.5,0.42773407373129724,59.53
27991,SL-12 DEB,15313.5,0.5391647892382538,64.3
27997,SL-12 DEB,7648.5,0.10976008367653789,64.86
28003,SL-12 DEB,9555.5,0.23604207001203495,64.31
28038,ARIANE 44L DEB,22438.5,0.6677139737504735,7.6
28039,ARIANE 44LP DEB,21442.5,0.6439780809140725,7.52
28040,ARIANE 44L DEB,21015.0,0.6598620033309541,7.01
28041,SL-16 DEB,7229.5,0.007123590843073518,70.87
28054,DMSP 5D-3 F16 DEB,7171.5,0.00034860210555671755,98.78
28055,DMSP 5D-3 F16 DEB,7176.0,0.0002787068004459309,98.79
28066,CZ-4B DEB,7075.0,0.007915194346289752,98.48
28067,CZ-4B DEB,7105.0,0.008304011259676284,98.58
28068,CZ-4B DEB,7099.5,0.007254031974082682,98.56
28069,CZ-4B DEB,7084.5,0.006563624814736396,98.52
28070,CZ-4B DEB,7156.0,0.010620458356623811,98.58
28071,CZ-4B DEB,7120.0,0.009269662921348315,98.64
28072,CZ-4B DEB,7125.0,0.008140350877192983,98.68
28073,CZ-4B DEB,7157.5,0.010408662242403074,98.89
28074,CZ-4B DEB,7133.0,0.009813542688910697,98.71
28079,DMSP 5D-3 F16 DEB,7159.0,0.0006984215672579969,98.57
28080,DMSP 5D-3 F16 DEB,7098.0,0.0008453085376162299,98.54
28096,USA 173 DEB,7483.5,0.05365136633927975,63.4
28115,BREEZE-M DEB [TANK],15557.5,0.5705608227542985,52.9
28143,DELTA 1 DEB [YO],12186.5,0.44257990399212244,24.56
28144,DELTA 1 DEB [YO],12998.0,0.48076627173411296,24.5
28146,ARIANE 1 DEB,17864.5,0.5669064345489658,14.42
28151,SL-12 DEB,14233.0,0.47558490831167005,65.88
28152,SL-12 DEB,10726.5,0.3560807346291894,66.78
28155,USA 149 DEB,28337.0,0.477467621837174,13.17
28187,BREEZE-M DEB [TANK],13306.0,0.5,49.49
28199,NIMBUS 2 DEB,7534.0,0.004247411733474914,99.68
28200,NIMBUS 2 DEB,7420.0,0.006334231805929919,100.25
28201,NIMBUS 2 DEB,7408.5,0.004251872848754809,100.11
28202,NIMBUS 2 DEB,7456.5,0.005163280359417957,100.34
28203,NIMBUS 2 DEB,7377.5,0.0025076245340562523,100.14
28204,NIMBUS 2 DEB,7445.0,0.005641370047011417,100.33
28205,NIMBUS 2 DEB,7463.5,0.004890466939103637,100.37
28206,NIMBUS 2 DEB,7379.5,0.0045396029541296835,100.28
28207,NIMBUS 2 DEB,7406.0,0.005130974885228194,100.32
28208,NIMBUS 2 DEB,7411.0,0.0048576440426393195,100.3
28210,COSMOS 1249 COOLANT,7300.5,0.005684542154646942,64.97
28236,H-2A DEB,23296.5,0.7089262335543965,28.94
28242,H-2A DEB,23027.5,0.7054391488437738,29.0
28244,DELTA 4 DEB,7473.0,0.1202997457513716,25.45
28259,SL-12 DEB,15202.0,0.5313774503354822,64.58
28263,DELTA 2 DEB,12132.5,0.45781990521327015,39.05
28264,SCOUT B DEB,8750.5,0.19821724472887264,40.86
28265,DELTA 1 DEB,8663.5,0.17458302071910892,120.73
28267,COSMOS 1188 DEB,27178.5,0.6546167007009217,70.03
28268,COSMOS 1247 DEB,26503.5,0.6612145565680004,66.73
28269,COSMOS 1247 DEB,26393.0,0.6396014094646307,67.9
28270,COSMOS 1579 COOLANT,7303.0,0.00520334109270163,65.05
28271,COSMOS 1579 COOLANT,7306.5,0.005543009648942722,65.04
28272,COSMOS 1579 COOLANT,7302.0,0.0031498219665844975,65.05
28273,COSMOS 1579 COOLANT,7303.0,0.005477201150212241,65.05
28274,COSMOS 1932 DEB,7333.5,0.0027953910138405944,65.04
28276,SL-14 DEB,7589.5,0.0030963831609460437,82.65
28277,SL-14 DEB,7652.0,0.004051228437009932,82.28
28278,ARIANE 42P+ DEB,20757.0,0.6463843522667052,7.68
28279,ARIANE 42P+ DEB,20663.5,0.6511239625426477,6.88
28291,SL-18 DEB,7129.5,0.013815835612595554,75.76
28299,DMSP 5D-2 F11 DEB,7150.0,0.0006993006993006993,98.59
28301,DMSP 5D-2 F11 DEB,7191.0,0.002920317062995411,98.7
28302,DMSP 5D-2 F11 DEB,7183.5,0.0029929700006960393,98.75
28303,DMSP 5D-2 F11 DEB,7214.5,0.0011781828262526855,98.76
28306,DMSP 5D-2 F11 DEB,7236.5,0.003938367995577972,98.87
28307,DMSP 5D-2 F11 DEB,7178.0,0.0013931457230426303,98.62
28308,DMSP 5D-2 F11 DEB,7195.5,0.0013202696129525399,98.75
28309,DMSP 5D-2 F11 DEB,7056.5,0.0003542832849146177,98.55
28311,DMSP 5D-2 F11 DEB,7190.0,0.0012517385257301808,98.67
28314,DMSP 5D-2 F11 DEB,7229.0,0.011896527873841472,98.8
28316,DMSP 5D-2 F11 DEB,7209.5,0.011998058117761288,98.88
28317,DMSP 5D-2 F11 DEB,6822.0,0.003518029903254178,98.71
28318,DMSP 5D-2 F11 DEB,7096.5,0.004156978792362432,98.78
28320,DMSP 5D-2 F11 DEB,7074.5,0.0004947346102198035,98.55
28321,DMSP 5D-2 F11 DEB,7279.0,0.01140266520126391,98.59
28324,DMSP 5D-2 F11 DEB,7121.5,0.0052657445762830865,98.57
28325,DMSP 5D-2 F11 DEB,7159.5,0.0053774704937495635,98.83
28326,DMSP 5D-2 F11 DEB,7141.5,0.0024504655884618077,98.71
28328,DMSP 5D-2 F11 DEB,7182.5,0.007866341802993386,98.94
28329,DMSP 5D-2 F11 DEB,7173.5,0.008294416951279013,98.97
28330,DMSP 5D-2 F11 DEB,7078.0,0.003390788358293303,98.28
28332,DMSP 5D-2 F11 DEB,7069.0,0.0004243881737162258,98.55
28333,DMSP 5D-2 F11 DEB,7142.5,0.006230311515575779,98.91
